"program","year","week","site","depth","BT","weekly_max_temp","dhw","annual_max"
"TCRMP",2020,36,"Savana",9,29.5,29.4728235294118,0,0
"TCRMP",2021,36,"Black Point",9,29.8,29.8874583333333,1.0874583333333,0
"TCRMP",2021,36,"Coral Bay",9,29.8,30.4653529411765,4.3831764705883,0
"TCRMP",2021,36,"Savana",9,29.5,29.5128161764706,1.0128161764706,0
"TCRMP",2022,36,"Black Point",9,29.8,29.5909635416667,0,0
"TCRMP",2022,36,"Coral Bay",9,29.8,29.9305514705882,5.4952647058823,0
"TCRMP",2022,36,"Savana",9,29.5,29.2841985294118,0,0
"TCRMP",2023,36,"Black Point",9,29.8,30.5412291666667,10.6212552083333,0
"TCRMP",2023,36,"Coral Bay",9,29.8,30.6515808823529,18.9172720588235,0
"TCRMP",2023,36,"Savana",9,29.5,30.0901102941176,6.6977647058823,0
"TCRMP",2024,36,"Black Point",9,29.8,30.377921875,16.0289322916666,0
"TCRMP",2024,36,"Coral Bay",9,29.8,30.74965625,20.7200937499999,0
"TCRMP",2024,36,"Savana",9,29.5,30.0395520833333,11.3002916666666,0
"CSUN",2005,37,"East Tektite",9,29.7996,30.4568333333333,8.41631666666659,0
"CSUN",2005,37,"Europa Bay",9,29.7996,30.432,1.6324,0
"CSUN",2005,37,"Neptunes Table",9,29.7996,30.432,1.6324,0
"CSUN",2005,37,"White Point",9,29.7996,30.432,1.6324,0
"CSUN",2006,37,"East Tektite",9,29.7996,29.77125,0,0
"CSUN",2006,37,"Europa Bay",9,29.7996,29.7809166666667,0,0
"CSUN",2006,37,"Neptunes Table",9,29.7996,29.7809166666667,0,0
"CSUN",2006,37,"White Point",9,29.7996,29.7809166666667,0,0
"CSUN",2007,37,"East Tektite",9,29.7996,29.5314583333333,0,0
"CSUN",2007,37,"Europa Bay",9,29.7996,29.4085,0,0
"CSUN",2007,37,"Neptunes Table",9,29.7996,29.4085,0,0
"CSUN",2007,37,"White Point",9,29.7996,29.4085,0,0
"CSUN",2008,37,"East Tektite",9,29.7996,29.3760833333333,0,0
"CSUN",2008,37,"Europa Bay",9,29.7996,29.3397916666667,0,0
"CSUN",2008,37,"Neptunes Table",9,29.7996,29.3397916666667,0,0
"CSUN",2008,37,"White Point",9,29.7996,29.3397916666667,0,0
"CSUN",2009,37,"East Tektite",9,29.7996,29.2658333333333,0,0
"CSUN",2009,37,"Europa Bay",9,29.7996,29.4065416666667,0,0
"CSUN",2009,37,"Neptunes Table",9,29.7996,29.4065416666667,0,0
"CSUN",2009,37,"White Point",9,29.7996,29.4065416666667,0,0
"CSUN",2010,37,"East Tektite",9,29.7996,29.5700416666667,2.8253416666666,0
"CSUN",2010,37,"Europa Bay",9,29.7996,29.5983333333333,5.06293333333339,0
"CSUN",2010,37,"Neptunes Table",9,29.7996,29.5983333333333,5.06293333333339,0
"CSUN",2010,37,"White Point",9,29.7996,29.5983333333333,5.06293333333339,0
"CSUN",2011,37,"East Tektite",9,29.7996,29.3646666666667,0,0
"CSUN",2011,37,"Europa Bay",9,29.7996,29.3677083333333,0,0
"CSUN",2011,37,"Neptunes Table",9,29.7996,29.3677083333333,0,0
"CSUN",2011,37,"White Point",9,29.7996,29.3677083333333,0,0
"CSUN",2012,37,"East Tektite",9,29.7996,29.89575,1.09615,0
"CSUN",2012,37,"Europa Bay",9,29.7996,29.9574166666667,1.1578166666667,0
"CSUN",2012,37,"Neptunes Table",9,29.7996,29.9574166666667,1.1578166666667,0
"CSUN",2012,37,"White Point",9,29.7996,29.9574166666667,1.1578166666667,0
"CSUN",2013,37,"East Tektite",9,29.7996,29.1410833333333,0,0
"CSUN",2013,37,"Europa Bay",9,29.7996,29.2440416666667,0,0
"CSUN",2013,37,"Neptunes Table",9,29.7996,29.2440416666667,0,0
"CSUN",2013,37,"White Point",9,29.7996,29.2440416666667,0,0
"CSUN",2014,37,"East Tektite",9,29.7996,29.1733333333333,0,0
"CSUN",2014,37,"Europa Bay",9,29.7996,29.1733333333333,0,0
"CSUN",2014,37,"Neptunes Table",9,29.7996,29.1733333333333,0,0
"CSUN",2014,37,"White Point",9,29.7996,29.1733333333333,0,0
"CSUN",2015,37,"East Tektite",9,29.7996,29.6316666666667,0,0
"CSUN",2015,37,"Europa Bay",9,29.7996,29.68375,0,0
"CSUN",2015,37,"Neptunes Table",9,29.7996,29.68375,0,0
"CSUN",2015,37,"White Point",9,29.7996,29.68375,0,0
"CSUN",2016,37,"East Tektite",9,29.7996,29.64625,0,0
"CSUN",2016,37,"Europa Bay",9,29.7996,29.69625,0,0
"CSUN",2016,37,"Neptunes Table",9,29.7996,29.69625,0,0
"CSUN",2016,37,"White Point",9,29.7996,29.69625,0,0
"CSUN",2017,37,"East Tektite",9,29.7996,29.019375,2.095675,0
"CSUN",2017,37,"Europa Bay",9,29.7996,29.0681666666667,2.2697166666667,0
"CSUN",2017,37,"Neptunes Table",9,29.7996,29.0681666666667,2.2697166666667,0
"CSUN",2017,37,"White Point",9,29.7996,29.0681666666667,2.2697166666667,0
"CSUN",2018,37,"East Tektite",9,29.7996,29.2670833333333,0,0
"TCRMP",2006,37,"Black Point",9,29.8,30.13046875,1.33046875,0
"TCRMP",2006,37,"Savana",9,29.5,29.5845514705882,1.0845514705882,0
"TCRMP",2007,37,"Black Point",9,29.8,29.6960104166667,0,0
"TCRMP",2007,37,"Savana",9,29.5,29.3064044117647,0,0
"TCRMP",2008,37,"Black Point",9,29.8,29.3720520833333,0,0
"TCRMP",2008,37,"Savana",9,29.5,29.1532352941176,0,0
"TCRMP",2009,37,"Black Point",9,29.8,29.45325,0,0
"TCRMP",2009,37,"Savana",9,29.5,29.0202941176471,0,0
"TCRMP",2010,37,"Black Point",9,29.8,29.7069791666667,3.9936562499999,0
"TCRMP",2010,37,"Coral Bay",9,29.8,29.7183088235294,13.9069705882352,0
"TCRMP",2010,37,"Savana",9,29.5,29.5224852941176,7.0991764705882,1
"TCRMP",2011,37,"Black Point",9,29.8,29.45878125,0,0
"TCRMP",2011,37,"Coral Bay",9,29.8,29.4943014705882,4.5964926470588,0
"TCRMP",2011,37,"Savana",9,29.5,29.3052573529412,1.0064926470588,0
"TCRMP",2012,37,"Black Point",9,29.8,29.766125,0,0
"TCRMP",2012,37,"Coral Bay",9,29.8,30.2853970588235,1.4853970588235,0
"TCRMP",2012,37,"Savana",9,29.5,29.1940735294118,0,0
"TCRMP",2013,37,"Black Point",9,29.8,29.2897916666667,0,0
"TCRMP",2013,37,"Coral Bay",9,29.8,29.6038382352941,2.2613897058823,0
"TCRMP",2013,37,"Savana",9,29.5,29.0088382352941,0,0
"TCRMP",2014,37,"Black Point",9,29.8,29.2395520833333,0,0
"TCRMP",2014,37,"Coral Bay",9,29.8,29.794625,0,0
"TCRMP",2014,37,"Savana",9,29.5,28.8528308823529,0,0
"TCRMP",2015,37,"Black Point",9,29.8,29.8103020833333,1.0103020833333,0
"TCRMP",2015,37,"Coral Bay",9,29.8,30.0940661764706,1.2940661764706,0
"TCRMP",2015,37,"Savana",9,29.5,29.3760294117647,0,0
"TCRMP",2016,37,"Black Point",9,29.8,29.7241145833333,0,0
"TCRMP",2016,37,"Coral Bay",9,29.8,29.9923382352941,8.41257352941169,0
"TCRMP",2016,37,"Savana",9,29.5,29.3095294117647,0,0
"TCRMP",2017,37,"Black Point",9,29.8,29.4334479166667,1.1607916666667,0
"TCRMP",2017,37,"Coral Bay",9,29.8,29.2708235294118,6.7925514705882,0
"TCRMP",2017,37,"Savana",9,29.5,29.2307426470588,2.2974632352941,0
"TCRMP",2018,37,"Black Point",9,29.8,29.4333333333333,0,0
"TCRMP",2018,37,"Coral Bay",9,29.8,29.6488014705882,1.0108676470588,0
"TCRMP",2018,37,"Savana",9,29.5,29.0640808823529,0,0
"TCRMP",2019,37,"Black Point",9,29.8,30.4879635416667,2.7077135416667,0
"TCRMP",2019,37,"Coral Bay",9,29.8,30.7108897058824,4.0265441176471,0
"TCRMP",2019,37,"Savana",9,29.5,30.0406544117647,2.5528676470588,0
"TCRMP",2020,37,"Black Point",9,29.8,29.9675208333333,1.1675208333333,0
"TCRMP",2020,37,"Coral Bay",9,29.8,30.4517083333333,16.2100937499999,0
"TCRMP",2020,37,"Savana",9,29.5,29.6638970588235,1.1638970588235,0
"TCRMP",2021,37,"Black Point",9,29.8,29.7398854166667,1.0874583333333,0
"TCRMP",2021,37,"Coral Bay",9,29.8,30.27225,5.8554264705883,0
"TCRMP",2021,37,"Savana",9,29.5,29.5447132352941,2.0575294117647,0
"TCRMP",2022,37,"Black Point",9,29.8,29.7734635416667,0,0
"TCRMP",2022,37,"Coral Bay",9,29.8,30.1165367647059,6.81180147058819,1
"TCRMP",2022,37,"Savana",9,29.5,29.4058897058824,0,0
"TCRMP",2023,37,"Black Point",9,29.8,30.4955520833333,12.3168072916666,0
"TCRMP",2023,37,"Coral Bay",9,29.8,30.8661691176471,19.5751029411765,0
"TCRMP",2023,37,"Savana",9,29.5,30.1384852941176,8.3362499999999,0
"TCRMP",2024,37,"Black Point",9,29.8,30.444296875,16.0842916666666,0
"TCRMP",2024,37,"Coral Bay",9,29.8,30.8245104166667,21.2001458333333,0
"TCRMP",2024,37,"Savana",9,29.5,30.0490416666667,11.56265625,0
"CSUN",2005,38,"East Tektite",9,29.7996,30.4991666666667,10.1158833333333,0
"CSUN",2005,38,"Europa Bay",9,29.7996,30.481125,3.31392499999999,0
"CSUN",2005,38,"Neptunes Table",9,29.7996,30.481125,3.31392499999999,0
"CSUN",2005,38,"White Point",9,29.7996,30.481125,3.31392499999999,0
"CSUN",2006,38,"East Tektite",9,29.7996,30.0706666666667,1.2710666666667,0
"CSUN",2006,38,"Europa Bay",9,29.7996,30.06025,1.26065,0
"CSUN",2006,38,"Neptunes Table",9,29.7996,30.06025,1.26065,0
"CSUN",2006,38,"White Point",9,29.7996,30.06025,1.26065,0
"CSUN",2007,38,"East Tektite",9,29.7996,29.907125,1.107525,0
"CSUN",2007,38,"Europa Bay",9,29.7996,29.7568333333333,0,0
"CSUN",2007,38,"Neptunes Table",9,29.7996,29.7568333333333,0,0
"CSUN",2007,38,"White Point",9,29.7996,29.7568333333333,0,0
"CSUN",2008,38,"East Tektite",9,29.7996,29.5430416666667,0,0
"CSUN",2008,38,"Europa Bay",9,29.7996,29.6964166666667,0,0
"CSUN",2008,38,"Neptunes Table",9,29.7996,29.6964166666667,0,0
"CSUN",2008,38,"White Point",9,29.7996,29.6964166666667,0,0
"CSUN",2009,38,"East Tektite",9,29.7996,29.3957083333333,0,0
"CSUN",2009,38,"Europa Bay",9,29.7996,29.4657083333333,0,0
"CSUN",2009,38,"Neptunes Table",9,29.7996,29.4657083333333,0,0
"CSUN",2009,38,"White Point",9,29.7996,29.4657083333333,0,0
"CSUN",2010,38,"East Tektite",9,29.7996,29.4052916666667,2.8253416666666,0
"CSUN",2010,38,"Europa Bay",9,29.7996,29.5367083333333,5.06293333333339,0
"CSUN",2010,38,"Neptunes Table",9,29.7996,29.5367083333333,5.06293333333339,0
"CSUN",2010,38,"White Point",9,29.7996,29.5367083333333,5.06293333333339,0
"CSUN",2011,38,"East Tektite",9,29.7996,29.0691666666667,0,0
"CSUN",2011,38,"Europa Bay",9,29.7996,29.0255,0,0
"CSUN",2011,38,"Neptunes Table",9,29.7996,29.0255,0,0
"CSUN",2011,38,"White Point",9,29.7996,29.0255,0,0
"CSUN",2012,38,"East Tektite",9,29.7996,29.881125,2.177675,0
"CSUN",2012,38,"Europa Bay",9,29.7996,30.0014166666667,2.3596333333334,0
"CSUN",2012,38,"Neptunes Table",9,29.7996,30.0014166666667,2.3596333333334,0
"CSUN",2012,38,"White Point",9,29.7996,30.0014166666667,2.3596333333334,0
"CSUN",2013,38,"East Tektite",9,29.7996,29.326125,0,0
"CSUN",2013,38,"Europa Bay",9,29.7996,29.5254166666667,0,0
"CSUN",2013,38,"Neptunes Table",9,29.7996,29.5254166666667,0,0
"CSUN",2013,38,"White Point",9,29.7996,29.5254166666667,0,0
"CSUN",2014,38,"East Tektite",9,29.7996,29.4025833333333,0,0
"CSUN",2014,38,"Europa Bay",9,29.7996,29.3905,0,0
"CSUN",2014,38,"Neptunes Table",9,29.7996,29.3905,0,0
"CSUN",2014,38,"White Point",9,29.7996,29.3905,0,0
"CSUN",2015,38,"East Tektite",9,29.7996,29.406,0,0
"CSUN",2015,38,"Europa Bay",9,29.7996,29.5084166666667,0,0
"CSUN",2015,38,"Neptunes Table",9,29.7996,29.5084166666667,0,0
"CSUN",2015,38,"White Point",9,29.7996,29.5084166666667,0,0
"CSUN",2016,38,"East Tektite",9,29.7996,29.89775,1.09815,0
"CSUN",2016,38,"Europa Bay",9,29.7996,29.9533333333333,1.1537333333333,0
"CSUN",2016,38,"Neptunes Table",9,29.7996,29.9533333333333,1.1537333333333,0
"CSUN",2016,38,"White Point",9,29.7996,29.9533333333333,1.1537333333333,0
"CSUN",2017,38,"East Tektite",9,29.7996,28.9746666666667,2.095675,0
"CSUN",2017,38,"Europa Bay",9,29.7996,29.046375,2.2697166666667,0
"CSUN",2017,38,"Neptunes Table",9,29.7996,29.046375,2.2697166666667,0
"CSUN",2017,38,"White Point",9,29.7996,29.046375,2.2697166666667,0
"CSUN",2018,38,"East Tektite",9,29.7996,29.2295833333333,0,0
"TCRMP",2006,38,"Black Point",9,29.8,30.30403125,2.8345,0
"TCRMP",2006,38,"Savana",9,29.5,29.8081617647059,2.3927132352941,0
"TCRMP",2007,38,"Black Point",9,29.8,30.08446875,1.28446875,0
"TCRMP",2007,38,"Savana",9,29.5,29.6124191176471,1.1124191176471,0
"TCRMP",2008,38,"Black Point",9,29.8,29.7729166666667,0,0
"TCRMP",2008,38,"Savana",9,29.5,29.326875,0,0
"TCRMP",2009,38,"Black Point",9,29.8,29.580625,0,0
"TCRMP",2009,38,"Savana",9,29.5,29.0389264705882,0,0
"TCRMP",2010,38,"Black Point",9,29.8,29.4548958333333,3.9936562499999,0
"TCRMP",2010,38,"Coral Bay",9,29.8,29.7848529411765,12.8597352941176,0
"TCRMP",2010,38,"Savana",9,29.5,29.3095294117647,7.0991764705882,0
"TCRMP",2011,38,"Black Point",9,29.8,29.0470520833333,0,0
"TCRMP",2011,38,"Coral Bay",9,29.8,29.0923897058824,4.5964926470588,0
"TCRMP",2011,38,"Savana",9,29.5,29.0211323529412,1.0064926470588,0
"TCRMP",2012,38,"Black Point",9,29.8,29.79178125,0,0
"TCRMP",2012,38,"Coral Bay",9,29.8,30.4718161764706,3.1572132352941,0
"TCRMP",2012,38,"Savana",9,29.5,29.3324044117647,0,0
"TCRMP",2013,38,"Black Point",9,29.8,29.7279583333333,0,0
"TCRMP",2013,38,"Coral Bay",9,29.8,29.9987867647059,3.4601764705882,0
"TCRMP",2013,38,"Savana",9,29.5,29.2097647058824,0,0
"TCRMP",2014,38,"Black Point",9,29.8,29.5776979166667,0,0
"TCRMP",2014,38,"Coral Bay",9,29.8,29.700875,0,0
"TCRMP",2014,38,"Savana",9,29.5,29.0962794117647,0,0
"TCRMP",2015,38,"Black Point",9,29.8,29.5080260416667,1.0103020833333,0
"TCRMP",2015,38,"Coral Bay",9,29.8,29.7387352941176,1.2940661764706,0
"TCRMP",2015,38,"Savana",9,29.5,29.2455147058824,0,0
"TCRMP",2016,38,"Black Point",9,29.8,30.0057864583333,1.2057864583333,0
"TCRMP",2016,38,"Coral Bay",9,29.8,30.2198161764706,9.83238970588229,0
"TCRMP",2016,38,"Savana",9,29.5,29.5348897058824,1.0348897058824,0
"TCRMP",2017,38,"Black Point",9,29.8,29.0676041666667,1.1607916666667,0
"TCRMP",2017,38,"Coral Bay",9,29.8,29.1511470588235,6.7925514705882,0
"TCRMP",2017,38,"Savana",9,29.5,29.0655514705882,2.2974632352941,0
"TCRMP",2018,38,"Black Point",9,29.8,29.28921875,0,0
"TCRMP",2018,38,"Coral Bay",9,29.8,29.5727352941176,1.0108676470588,0
"TCRMP",2018,38,"Savana",9,29.5,29.0533308823529,0,0
"TCRMP",2019,38,"Black Point",9,29.8,30.3071302083333,4.21484375,0
"TCRMP",2019,38,"Coral Bay",9,29.8,30.5787352941176,5.8052794117647,0
"TCRMP",2019,38,"Savana",9,29.5,29.9942426470588,4.0471102941176,0
"TCRMP",2020,38,"Black Point",9,29.8,30.164890625,2.5324114583333,0
"TCRMP",2020,38,"Coral Bay",9,29.8,30.7155208333333,16.8134999999999,0
"TCRMP",2020,38,"Savana",9,29.5,29.7690588235294,2.4329558823529,0
"TCRMP",2021,38,"Black Point",9,29.8,29.9260729166667,2.21353125,0
"TCRMP",2021,38,"Coral Bay",9,29.8,30.0979705882353,7.1533970588236,0
"TCRMP",2021,38,"Savana",9,29.5,29.4412867647059,2.0575294117647,0
"TCRMP",2022,38,"Black Point",9,29.8,29.2503541666667,0,0
"TCRMP",2022,38,"Coral Bay",9,29.8,29.3115147058824,6.81180147058819,0
"TCRMP",2022,38,"Savana",9,29.5,29.0113455882353,0,0
"TCRMP",2023,38,"Black Point",9,29.8,30.4972447916667,14.0140520833333,0
"TCRMP",2023,38,"Coral Bay",9,29.8,31.1552941176471,20.2727426470589,0
"TCRMP",2023,38,"Savana",9,29.5,30.3966985294118,10.2329485294117,0
"TCRMP",2024,38,"Black Point",9,29.8,30.8782135416667,16.7389583333333,0
"TCRMP",2024,38,"Coral Bay",9,29.8,30.9604583333333,21.6107708333333,0
"TCRMP",2024,38,"Savana",9,29.5,30.2780520833333,12.1780416666666,0
"CSUN",2005,39,"East Tektite",9,29.7996,30.714,12.0302833333333,0
"CSUN",2005,39,"Europa Bay",9,29.7996,30.6549166666667,5.16924166666669,0
"CSUN",2005,39,"Neptunes Table",9,29.7996,30.6549166666667,5.16924166666669,0
"CSUN",2005,39,"White Point",9,29.7996,30.6549166666667,5.16924166666669,0
"CSUN",2006,39,"East Tektite",9,29.7996,29.9555833333333,2.42705,0
"CSUN",2006,39,"Europa Bay",9,29.7996,29.972,2.43305,0
"CSUN",2006,39,"Neptunes Table",9,29.7996,29.972,2.43305,0
"CSUN",2006,39,"White Point",9,29.7996,29.972,2.43305,0
"CSUN",2007,39,"East Tektite",9,29.7996,29.8379583333333,2.1458833333333,1
"CSUN",2007,39,"Europa Bay",9,29.7996,29.6358333333333,0,0
"CSUN",2007,39,"Neptunes Table",9,29.7996,29.6358333333333,0,0
"CSUN",2007,39,"White Point",9,29.7996,29.6358333333333,0,0
"CSUN",2008,39,"East Tektite",9,29.7996,29.19,0,0
"CSUN",2008,39,"Europa Bay",9,29.7996,29.24,0,0
"CSUN",2008,39,"Neptunes Table",9,29.7996,29.24,0,0
"CSUN",2008,39,"White Point",9,29.7996,29.24,0,0
"CSUN",2009,39,"East Tektite",9,29.7996,29.429875,0,0
"CSUN",2009,39,"Europa Bay",9,29.7996,29.499,0,0
"CSUN",2009,39,"Neptunes Table",9,29.7996,29.499,0,0
"CSUN",2009,39,"White Point",9,29.7996,29.499,0,0
"CSUN",2010,39,"East Tektite",9,29.7996,29.3450416666667,2.8253416666666,0
"CSUN",2010,39,"Europa Bay",9,29.7996,29.3594166666667,5.06293333333339,0
"CSUN",2010,39,"Neptunes Table",9,29.7996,29.3594166666667,5.06293333333339,0
"CSUN",2010,39,"White Point",9,29.7996,29.3594166666667,5.06293333333339,0
"CSUN",2011,39,"East Tektite",9,29.7996,29.520875,0,0
"CSUN",2011,39,"Europa Bay",9,29.7996,29.5584166666667,0,0
"CSUN",2011,39,"Neptunes Table",9,29.7996,29.5584166666667,0,0
"CSUN",2011,39,"White Point",9,29.7996,29.5584166666667,0,0
"CSUN",2012,39,"East Tektite",9,29.7996,29.80875,3.186825,1
"CSUN",2012,39,"Europa Bay",9,29.7996,29.8275,3.38753333333339,0
"CSUN",2012,39,"Neptunes Table",9,29.7996,29.8275,3.38753333333339,0
"CSUN",2012,39,"White Point",9,29.7996,29.8275,3.38753333333339,0
"CSUN",2013,39,"East Tektite",9,29.7996,29.8885,1.0889,0
"CSUN",2013,39,"Europa Bay",9,29.7996,30.0361666666667,1.2365666666667,0
"CSUN",2013,39,"Neptunes Table",9,29.7996,30.0361666666667,1.2365666666667,0
"CSUN",2013,39,"White Point",9,29.7996,30.0361666666667,1.2365666666667,0
"CSUN",2014,39,"East Tektite",9,29.7996,29.5001666666667,0,0
"CSUN",2014,39,"Europa Bay",9,29.7996,29.4927916666667,0,0
"CSUN",2014,39,"Neptunes Table",9,29.7996,29.4927916666667,0,0
"CSUN",2014,39,"White Point",9,29.7996,29.4927916666667,0,0
"CSUN",2015,39,"East Tektite",9,29.7996,29.8830416666667,1.0834416666667,0
"CSUN",2015,39,"Europa Bay",9,29.7996,30.1387083333333,1.3391083333333,0
"CSUN",2015,39,"Neptunes Table",9,29.7996,30.1387083333333,1.3391083333333,0
"CSUN",2015,39,"White Point",9,29.7996,30.1387083333333,1.3391083333333,0
"CSUN",2016,39,"East Tektite",9,29.7996,30.1376666666667,2.4362166666667,1
"CSUN",2016,39,"Europa Bay",9,29.7996,30.1723333333333,2.5264666666666,0
"CSUN",2016,39,"Neptunes Table",9,29.7996,30.1723333333333,2.5264666666666,0
"CSUN",2016,39,"White Point",9,29.7996,30.1723333333333,2.5264666666666,0
"CSUN",2017,39,"East Tektite",9,29.7996,28.59975,2.095675,0
"CSUN",2017,39,"Europa Bay",9,29.7996,28.63825,2.2697166666667,0
"CSUN",2017,39,"Neptunes Table",9,29.7996,28.63825,2.2697166666667,0
"CSUN",2017,39,"White Point",9,29.7996,28.63825,2.2697166666667,0
"TCRMP",2006,39,"Black Point",9,29.8,30.1975625,4.2320625,0
"TCRMP",2006,39,"Savana",9,29.5,29.8610588235294,3.7537720588235,0
"TCRMP",2007,39,"Black Point",9,29.8,29.95096875,2.4354375,0
"TCRMP",2007,39,"Savana",9,29.5,29.6409191176471,2.2533382352942,1
"TCRMP",2008,39,"Black Point",9,29.8,29.2854895833333,0,0
"TCRMP",2008,39,"Savana",9,29.5,29.0595220588235,0,0
"TCRMP",2009,39,"Black Point",9,29.8,29.6755833333333,0,0
"TCRMP",2009,39,"Savana",9,29.5,29.2318897058824,0,0
"TCRMP",2010,39,"Black Point",9,29.8,29.34609375,3.9936562499999,0
"TCRMP",2010,39,"Coral Bay",9,29.8,29.4830955882353,11.5992426470588,0
"TCRMP",2010,39,"Savana",9,29.5,29.0950147058824,7.0991764705882,0
"TCRMP",2011,39,"Black Point",9,29.8,29.4395833333333,0,0
"TCRMP",2011,39,"Savana",9,29.5,29.0838235294118,1.0064926470588,0
"TCRMP",2012,39,"Black Point",9,29.8,29.73921875,0,0
"TCRMP",2012,39,"Coral Bay",9,29.8,30.1984926470588,4.5557058823529,0
"TCRMP",2012,39,"Savana",9,29.5,29.3451029411765,0,0
"TCRMP",2013,39,"Black Point",9,29.8,30.00115625,1.20115625,0
"TCRMP",2013,39,"Coral Bay",9,29.8,30.5277132352941,5.1878897058823,0
"TCRMP",2013,39,"Savana",9,29.5,29.4600220588235,0,0
"TCRMP",2014,39,"Black Point",9,29.8,29.4367916666667,0,0
"TCRMP",2014,39,"Coral Bay",9,29.8,29.8938602941176,1.0938602941176,0
"TCRMP",2014,39,"Savana",9,29.5,29.1030514705882,0,0
"TCRMP",2015,39,"Black Point",9,29.8,30.1439114583333,2.3542135416666,0
"TCRMP",2015,39,"Coral Bay",9,29.8,30.3923897058824,2.886455882353,0
"TCRMP",2015,39,"Savana",9,29.5,29.3862352941176,0,0
"TCRMP",2016,39,"Black Point",9,29.8,30.105234375,2.5110208333333,1
"TCRMP",2016,39,"Coral Bay",9,29.8,30.4524338235294,11.4848235294117,0
"TCRMP",2016,39,"Savana",9,29.5,29.6914705882353,2.2263602941177,1
"TCRMP",2017,39,"Black Point",9,29.8,28.6468854166667,1.1607916666667,0
"TCRMP",2017,39,"Coral Bay",9,29.8,28.8115661764706,6.7925514705882,0
"TCRMP",2017,39,"Savana",9,29.5,28.4464558823529,2.2974632352941,0
"TCRMP",2018,39,"Black Point",9,29.8,29.2566666666667,0,0
"TCRMP",2018,39,"Coral Bay",9,29.8,29.4048161764706,1.0108676470588,0
"TCRMP",2018,39,"Savana",9,29.5,28.9918455882353,0,0
"TCRMP",2019,39,"Black Point",9,29.8,30.1200572916667,5.5349010416667,0
"TCRMP",2019,39,"Coral Bay",9,29.8,30.2613382352941,7.2666176470588,0
"TCRMP",2019,39,"Savana",9,29.5,29.8242867647059,5.3713970588235,0
"TCRMP",2020,39,"Black Point",9,29.8,30.1701875,3.9025989583333,0
"TCRMP",2020,39,"Coral Bay",9,29.8,30.3372291666667,16.8758124999999,0
"TCRMP",2020,39,"Savana",9,29.5,29.9181838235294,3.8511397058823,0
"TCRMP",2021,39,"Black Point",9,29.8,30.1618802083333,3.5754114583333,0
"TCRMP",2021,39,"Coral Bay",9,29.8,30.5877647058824,8.941161764706,0
"TCRMP",2021,39,"Savana",9,29.5,29.8910220588235,3.4485514705882,0
"TCRMP",2022,39,"Black Point",9,29.8,29.2416354166667,0,0
"TCRMP",2022,39,"Coral Bay",9,29.8,29.4544117647059,6.81180147058819,0
"TCRMP",2022,39,"Savana",9,29.5,28.7466764705882,0,0
"TCRMP",2023,39,"Black Point",9,29.8,30.5510208333333,15.7650729166666,0
"TCRMP",2023,39,"Coral Bay",9,29.8,31.1313970588235,21.0724044117648,0
"TCRMP",2023,39,"Savana",9,29.5,30.3026176470588,12.0355661764705,0
"TCRMP",2024,39,"Black Point",9,29.8,30.8074479166667,17.348046875,0
"TCRMP",2024,39,"Coral Bay",9,29.8,31.2403020833333,22.2621041666666,0
"TCRMP",2024,39,"Savana",9,29.5,30.53453125,13.0181458333333,0
"CSUN",2005,40,"East Tektite",9,29.7996,30.05375,13.2844333333333,1
"CSUN",2005,40,"Europa Bay",9,29.7996,29.9617083333333,6.33134999999999,1
"CSUN",2005,40,"Neptunes Table",9,29.7996,29.9617083333333,6.33134999999999,1
"CSUN",2005,40,"White Point",9,29.7996,29.9617083333333,6.33134999999999,1
"CSUN",2006,40,"East Tektite",9,29.7996,29.84425,3.4717,1
"CSUN",2006,40,"Europa Bay",9,29.7996,29.8288333333333,3.4622833333333,1
"CSUN",2006,40,"Neptunes Table",9,29.7996,29.8288333333333,3.4622833333333,1
"CSUN",2006,40,"White Point",9,29.7996,29.8288333333333,3.4622833333333,1
"CSUN",2007,40,"East Tektite",9,29.7996,29.6316666666667,2.1458833333333,0
"CSUN",2007,40,"Europa Bay",9,29.7996,29.6074583333333,0,0
"CSUN",2007,40,"Neptunes Table",9,29.7996,29.6074583333333,0,0
"CSUN",2007,40,"White Point",9,29.7996,29.6074583333333,0,0
"CSUN",2008,40,"East Tektite",9,29.7996,29.38325,0,0
"CSUN",2008,40,"Europa Bay",9,29.7996,29.4500833333333,0,0
"CSUN",2008,40,"Neptunes Table",9,29.7996,29.4500833333333,0,0
"CSUN",2008,40,"White Point",9,29.7996,29.4500833333333,0,0
"CSUN",2009,40,"East Tektite",9,29.7996,29.5952083333333,0,0
"CSUN",2009,40,"Europa Bay",9,29.7996,29.6577083333333,0,0
"CSUN",2009,40,"Neptunes Table",9,29.7996,29.6577083333333,0,0
"CSUN",2009,40,"White Point",9,29.7996,29.6577083333333,0,0
"CSUN",2010,40,"East Tektite",9,29.7996,29.3084583333333,2.8253416666666,0
"CSUN",2010,40,"Europa Bay",9,29.7996,29.3075416666667,5.06293333333339,0
"CSUN",2010,40,"Neptunes Table",9,29.7996,29.3075416666667,5.06293333333339,0
"CSUN",2010,40,"White Point",9,29.7996,29.3075416666667,5.06293333333339,0
"CSUN",2011,40,"East Tektite",9,29.7996,29.48525,0,0
"CSUN",2011,40,"Europa Bay",9,29.7996,29.5419166666667,0,0
"CSUN",2011,40,"Neptunes Table",9,29.7996,29.5419166666667,0,0
